Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2
11,0,1,16,17,4,2012,12,1041.5,3067.39,31.25,4.0,18.5,392.13,1015.0,2891.97
11,0,5,6,11,2,2012,39,43.72,5198.19,68.22,7.0,13.0,533.89,47.0,4916.38
11,0,0,34,19,8,2013,36,376.58,4386.41,91.77,18.0,16.7,452.97,472.0,4189.55
11,0,4,33,16,8,2013,43,374.62,3952.97,48.91,14.0,18.5,448.09,410.0,3778.78
11,0,0,45,7,11,2011,32,337.72,5149.63,58.79,8.0,14.8,503.38,495.0,4768.92
12,1,0,44,28,10,2013,41,1172.98,4249.34,68.39,7.0,25.9,346.72,953.0,3929.23
11,0,6,36,9,9,2012,24,778.4,3961.9,93.04,17.0,29.6,424.73,753.0,3662.6
11,0,2,40,2,10,2013,44,1087.4,4066.87,70.53,16.0,24.1,383.69,978.0,3825.97
11,0,0,25,17,6,2013,47,33.52,3268.09,51.73,14.0,9.3,492.83,68.0,3291.06
11,0,1,47,22,11,2011,12,140.1,3240.47,47.66,4.0,11.1,545.28,140.0,3191.42
11,0,2,8,22,2,2012,12,1382.36,3310.61,31.15,10.0,44.4,406.47,1027.0,2979.93
11,0,5,48,30,11,2013,27,137.51,4546.75,88.66,9.0,18.5,455.39,162.0,4229.92
11,0,6,13,1,4,2012,37,21.37,3758.05,48.86,10.0,5.6,603.22,25.0,3912.79
11,0,4,23,7,6,2013,35,220.89,4325.47,67.83,20.0,18.5,442.26,227.0,4137.28
11,0,2,30,25,7,2012,20,65.45,4395.32,66.73,15.0,14.8,589.56,81.0,4374.69
11,0,5,35,1,9,2012,22,876.0,4042.93,47.38,16.0,27.8,430.56,870.0,3589.86
11,0,4,32,9,8,2013,40,199.53,3766.1,48.7,17.0,13.0,467.27,170.0,3728.47
11,0,3,22,30,5,2013,14,694.7,3329.7,64.31,10.0,16.7,462.11,477.0,3312.48
11,0,2,2,11,1,2012,3,421.17,3633.32,40.01,9.0,20.4,474.01,541.0,3206.08
11,0,4,18,3,5,2013,8,622.6,2789.05,32.45,9.0,20.4,459.41,625.0,2523.52
11,0,5,38,22,9,2012,21,80.43,4077.1,75.45,10.0,14.8,463.76,137.0,4009.29
11,0,4,21,25,5,2012,38,583.23,4406.43,43.24,21.0,27.8,487.17,592.0,3815.25
11,0,6,50,16,12,2012,33,786.48,5057.18,107.15,7.0,22.2,514.72,757.0,4749.73
11,0,2,15,11,4,2012,42,289.32,4808.35,70.68,8.0,20.4,498.23,355.0,4556.84
3,1,6,14,8,4,2012,14,302.23,2712.07,50.55,8.0,20.4,524.97,336.0,2493.87
11,0,0,22,27,5,2013,8,1258.81,2454.87,23.55,9.0,29.6,381.78,764.0,2215.74
11,0,1,19,7,5,2013,12,226.16,2923.72,46.09,9.0,16.7,492.45,369.0,2655.51
11,0,0,28,9,7,2012,8,252.7,2373.16,47.55,11.0,16.7,554.54,246.0,2269.9
11,0,3,21,24,5,2012,13,98.8,3167.37,42.46,11.0,13.0,573.94,179.0,3052.75
11,0,5,52,29,12,2012,2,1381.9,3494.73,45.36,10.0,37.0,281.37,1119.0,2795.85
11,0,6,40,6,10,2013,7,756.2,2576.53,39.87,15.0,13.0,456.67,704.0,2247.0
11,0,2,12,20,3,2013,45,396.7,4382.0,60.59,4.0,22.2,488.92,703.0,4034.05
11,0,6,48,2,12,2012,17,205.08,3280.41,51.86,5.0,0.0,596.92,293.0,3220.27
11,0,6,18,5,5,2013,46,543.9,3220.82,61.58,9.0,14.8,332.62,670.0,2995.71
11,0,4,47,22,11,2013,34,74.17,5637.68,108.07,3.0,16.7,420.8,71.0,5739.2
11,0,3,21,24,5,2012,37,75.4,4467.79,56.04,16.0,14.8,541.71,47.0,4293.0
11,0,5,2,14,1,2012,5,597.9,3337.69,41.3,6.0,16.7,542.38,471.0,3176.78
11,0,1,17,24,4,2012,7,162.3,2888.78,43.7,5.0,14.8,592.96,117.0,2844.03
11,0,5,40,6,10,2012,24,71.1,4236.54,87.75,10.0,14.8,515.7,53.0,4121.78
11,0,4,42,19,10,2012,47,6.6,3718.29,51.03,9.0,5.6,597.16,19.0,3474.25
11,0,4,26,28,6,2013,32,902.26,4211.28,65.89,17.0,31.5,304.3,1019.0,3888.47
11,0,4,13,30,3,2012,11,119.96,3007.28,55.19,6.0,33.3,538.74,246.0,2773.67
11,0,4,52,27,12,2013,30,1473.96,4348.17,48.01,5.0,27.8,279.03,1294.0,3930.96
11,0,4,48,29,11,2013,23,1028.21,5004.31,62.95,9.0,18.5,363.69,1061.0,4511.06
11,0,3,8,21,2,2013,4,1424.5,3350.46,41.94,6.0,38.9,378.99,1188.0,2952.51
11,0,3,45,8,11,2012,6,547.2,3078.61,37.79,8.0,7.4,528.58,506.0,2801.53
11,0,0,13,25,3,2013,26,1060.9,4783.67,128.42,2.0,33.3,424.29,906.0,4964.87
11,0,5,27,7,7,2012,37,307.6,3950.5,69.16,21.0,22.2,593.74,296.0,3719.23
11,0,6,46,18,11,2012,30,1043.64,4225.15,80.84,7.0,31.5,518.36,1039.0,3961.67
11,0,1,27,3,7,2012,25,221.22,4645.62,92.28,14.0,16.7,533.15,439.0,4451.4
11,0,6,22,2,6,2013,24,52.67,3864.77,76.2,15.0,5.6,460.11,54.0,3844.61
11,0,3,3,19,1,2012,6,387.9,3192.26,36.26,7.0,7.4,443.03,504.0,2955.23
11,0,0,45,5,11,2012,31,362.2,4799.12,67.94,10.0,18.5,538.18,364.0,4667.06
11,0,4,26,29,6,2012,32,727.1,4409.93,46.87,16.0,25.9,458.91,858.0,3946.75
11,0,0,25,18,6,2012,34,217.0,4621.67,84.16,12.0,11.1,543.92,148.0,4615.98
11,0,4,38,21,9,2012,10,131.49,2644.75,38.16,10.0,7.4,542.5,91.0,2614.28
11,0,1,8,21,2,2012,8,673.02,3181.83,45.96,9.0,18.5,498.53,687.0,2888.11
11,0,5,36,7,9,2013,2,441.19,2848.41,31.46,8.0,20.4,395.0,561.0,2521.42
11,0,2,24,13,6,2012,14,134.0,3220.03,44.15,9.0,18.5,668.49,89.0,3388.18
11,0,3,12,22,3,2012,41,586.8,5062.43,51.6,8.0,16.7,523.03,479.0,4800.18
11,0,6,50,16,12,2012,3,631.01,3595.59,42.42,6.0,18.5,559.36,713.0,3161.14
11,0,0,28,9,7,2012,14,257.3,3000.83,46.69,11.0,16.7,716.15,229.0,2946.38
11,0,1,52,27,12,2011,46,1287.33,3998.81,46.13,9.0,29.6,343.66,1164.0,3337.15
11,0,5,26,29,6,2013,44,422.32,3338.54,54.0,16.0,7.4,372.1,559.0,3141.41
8,1,0,19,7,5,2012,35,508.4,4048.46,75.95,11.0,25.9,532.03,491.0,4153.24
11,0,4,29,19,7,2013,14,92.58,3215.63,40.4,15.0,11.1,598.88,113.0,3220.71
11,0,1,32,6,8,2013,11,129.1,2436.57,51.66,11.0,5.6,610.48,62.0,2574.48
2,1,0,52,24,12,2012,4,704.7,3484.14,47.81,8.0,29.6,421.13,709.0,2701.1
11,0,2,19,9,5,2012,13,101.87,3261.22,46.22,5.0,16.7,569.4,154.0,3179.41
11,0,2,33,14,8,2013,33,375.4,4459.22,96.27,18.0,27.8,432.22,341.0,4454.99
11,0,2,15,11,4,2012,12,112.56,2959.06,51.65,4.0,13.0,623.2,135.0,3108.61
11,0,0,26,25,6,2012,41,234.3,3890.03,48.52,12.0,14.8,590.85,214.0,3802.29
11,0,5,46,17,11,2012,1,101.92,3627.89,52.39,7.0,13.0,620.7,142.0,3418.32
11,0,5,26,30,6,2012,34,840.19,3956.13,53.54,13.0,27.8,370.6,972.0,3476.99
11,0,4,35,31,8,2012,41,522.5,4208.92,49.82,15.0,13.0,507.73,396.0,4153.13
11,0,0,36,3,9,2012,4,154.6,2432.15,65.37,12.0,5.6,694.84,107.0,2383.79
11,0,2,18,1,5,2013,12,259.57,3073.72,47.94,6.0,7.4,655.15,279.0,2908.16
11,0,2,35,29,8,2012,42,689.74,4736.93,125.32,13.0,22.2,341.73,686.0,4302.99
11,0,6,37,16,9,2012,25,717.58,4090.73,58.59,16.0,29.6,448.99,712.0,3838.49
11,0,6,30,29,7,2012,26,345.32,3843.87,70.64,15.0,22.2,534.8,491.0,3643.3
11,0,1,44,1,11,2011,16,320.91,4306.54,59.44,5.0,5.6,577.27,361.0,3852.42
11,0,1,4,24,1,2012,20,647.9,5123.05,45.2,11.0,16.7,524.27,669.0,4785.85
11,0,3,34,22,8,2013,47,438.2,3381.58,47.54,14.0,14.8,421.19,443.0,3108.99
11,0,4,27,5,7,2013,18,157.21,4219.49,97.9,13.0,5.6,541.7,142.0,4225.33
11,0,5,1,5,1,2013,22,1189.6,4179.05,47.81,10.0,29.6,349.67,1157.0,3778.19
11,0,0,51,16,12,2013,31,692.0,4938.98,66.94,5.0,11.1,400.58,638.0,4893.22
11,0,1,31,30,7,2013,32,586.4,4417.31,65.67,20.0,31.5,472.02,505.0,4132.6
11,0,1,30,23,7,2013,30,318.0,4446.44,60.04,18.0,18.5,493.5,292.0,4252.38
11,0,6,32,12,8,2012,20,244.2,3349.83,57.79,16.0,16.7,450.72,297.0,3225.89
11,0,2,39,26,9,2012,31,1075.1,4548.14,73.1,15.0,44.4,418.01,1030.0,4159.89
11,0,1,10,5,3,2013,44,530.23,4615.89,74.11,6.0,27.8,428.33,638.0,4295.15
11,0,5,44,5,11,2011,45,100.9,3912.06,45.92,5.0,3.7,570.74,86.0,3854.39
11,0,2,15,10,4,2013,45,462.9,4250.2,53.84,7.0,22.2,478.83,503.0,3986.05
11,0,3,44,1,11,2012,40,1005.67,5083.74,64.82,3.0,14.8,412.93,931.0,4707.88
11,0,1,43,22,10,2013,15,490.4,4225.38,52.96,14.0,16.7,422.16,652.0,4156.97
11,0,1,35,28,8,2012,39,965.0,4260.01,47.3,15.0,27.8,368.71,879.0,3906.78
11,0,2,38,18,9,2013,0,672.78,3220.23,36.6,12.0,20.4,456.31,598.0,2969.28
11,0,3,51,19,12,2013,34,1257.98,5952.89,269.21,1.0,16.7,379.76,833.0,5692.11
11,0,2,34,22,8,2012,23,570.2,4604.95,93.52,17.0,20.4,445.86,570.0,4345.78
11,0,2,35,29,8,2012,46,717.04,3720.63,47.82,13.0,29.6,385.41,718.0,3277.98
11,0,4,2,13,1,2012,0,53.1,4078.41,43.21,8.0,5.6,525.13,15.0,3769.94
11,0,6,42,20,10,2013,14,611.6,2801.31,46.97,12.0,31.5,421.62,604.0,2610.1
11,0,1,8,19,2,2013,47,531.8,4221.35,54.78,5.0,14.8,441.5,623.0,3781.69
11,0,0,46,12,11,2012,46,882.45,3992.85,40.89,12.0,25.9,476.6,741.0,3736.05
11,0,6,44,4,11,2012,15,421.45,2924.62,37.86,3.0,13.0,604.8,341.0,2797.89
11,0,1,47,20,11,2012,16,1045.42,4608.43,52.64,9.0,20.4,497.84,885.0,4122.14
11,0,3,37,13,9,2012,23,780.32,4444.69,69.1,16.0,20.4,436.86,896.0,4184.74
11,0,1,1,3,1,2012,18,1060.0,4048.27,40.71,6.0,24.1,441.63,1142.0,4034.3
11,0,6,33,18,8,2013,19,449.4,3320.77,53.92,15.0,18.5,372.31,442.0,3138.7
11,0,4,5,1,2,2013,34,1120.2,5235.42,101.83,6.0,35.2,450.23,1026.0,4897.07
11,0,6,42,20,10,2013,41,295.7,4264.3,91.47,10.0,13.0,413.61,260.0,4073.97
11,0,5,35,1,9,2012,45,457.25,3565.06,94.98,14.0,13.0,503.99,588.0,3242.79
2,1,5,51,24,12,2011,11,1110.1,3037.48,25.99,5.0,13.0,353.7,853.0,2374.53
11,0,1,16,16,4,2013,39,563.33,4476.55,96.81,10.0,18.5,432.03,428.0,4012.03
2,1,5,51,24,12,2011,36,1340.83,5469.0,124.65,9.0,25.9,379.36,1335.0,4674.0
11,0,1,30,24,7,2012,37,54.39,4336.73,66.77,16.0,16.7,570.05,125.0,4413.65
11,0,3,50,15,12,2011,1,690.7,3882.91,43.82,3.0,24.1,482.8,814.0,3769.29
11,0,4,19,11,5,2012,46,214.8,3758.5,53.63,7.0,18.5,440.91,287.0,3622.56
11,0,0,14,2,4,2012,33,72.79,4523.92,56.37,10.0,9.3,580.03,83.0,4746.03
11,0,1,40,2,10,2012,17,717.2,4535.09,62.79,10.0,22.2,505.13,697.0,4231.91
7,1,0,23,3,6,2013,9,67.2,2460.64,50.67,13.0,9.3,567.71,34.0,2393.53
11,0,6,3,20,1,2013,35,1013.4,5365.87,92.61,2.0,29.6,439.69,561.0,5107.04
11,0,6,33,19,8,2012,1,308.26,2883.67,44.3,15.0,16.7,462.96,410.0,2630.51
11,0,3,47,22,11,2012,2,1401.57,3358.21,18.78,11.0,48.2,314.89,1277.0,2896.85
11,0,4,50,16,12,2011,0,397.8,4245.62,44.17,2.0,9.3,576.04,150.0,4172.95
11,0,5,18,4,5,2013,14,462.47,3011.02,45.11,6.0,13.0,546.0,516.0,2814.51
11,0,2,30,24,7,2013,38,432.6,4321.3,62.53,17.0,24.1,413.3,410.0,3966.0
11,0,6,18,5,5,2013,11,707.39,2531.06,30.83,10.0,18.5,375.4,665.0,2216.88
2,1,0,52,24,12,2012,19,556.4,4309.8,53.46,7.0,24.1,500.77,459.0,3972.02
11,0,6,37,15,9,2013,46,1445.72,3406.53,35.32,10.0,24.1,352.96,1197.0,2691.5
11,0,3,25,20,6,2013,45,360.5,3780.35,59.1,14.0,20.4,518.63,180.0,3652.42
11,0,6,28,15,7,2012,3,143.14,2739.04,56.19,10.0,11.1,629.83,176.0,2490.19
11,0,5,48,30,11,2013,43,129.43,4323.11,53.59,6.0,11.1,463.69,178.0,4070.61
11,0,3,1,5,1,2012,41,559.32,5454.11,95.42,7.0,16.7,436.49,703.0,5061.58
11,0,2,33,15,8,2012,43,1250.8,4183.67,47.35,15.0,35.2,294.16,1205.0,3613.79
11,0,5,31,4,8,2012,11,262.1,2327.57,35.93,12.0,18.5,517.51,304.0,2178.41
11,0,6,48,4,12,2011,5,767.4,3066.89,26.67,7.0,13.0,443.51,833.0,2854.17
11,0,4,18,4,5,2012,5,146.1,3043.96,52.57,8.0,3.7,474.27,313.0,2760.68
11,0,4,25,21,6,2013,43,1057.39,3634.16,42.24,13.0,27.8,325.72,1075.0,3319.07
11,0,3,40,4,10,2012,30,613.8,4508.25,71.75,12.0,27.8,513.74,653.0,4212.1
11,0,5,10,10,3,2012,47,61.47,3803.15,48.65,9.0,3.7,527.38,137.0,3623.34
11,0,3,21,23,5,2013,22,1213.24,4657.19,72.13,10.0,29.6,334.04,1126.0,4136.46
3,1,6,13,31,3,2013,8,917.79,3100.26,39.74,4.0,31.5,445.7,988.0,2733.13
11,0,3,28,12,7,2012,35,267.15,4298.56,67.08,16.0,18.5,534.68,303.0,4179.43
11,0,4,49,9,12,2011,29,439.1,5035.11,55.75,5.0,18.5,491.1,430.0,4949.27
11,0,2,27,3,7,2013,15,328.89,3628.22,48.56,12.0,20.4,500.92,403.0,3493.27
11,0,6,39,30,9,2012,17,1045.7,3226.02,47.75,14.0,40.7,346.06,857.0,2758.03
11,0,1,24,11,6,2013,3,730.12,2716.03,42.55,12.0,27.8,333.62,772.0,2405.69
11,0,4,45,11,11,2011,34,1415.03,5149.37,76.31,11.0,35.2,398.48,1349.0,4964.34
11,0,4,45,11,11,2011,45,1428.05,4148.15,45.39,9.0,27.8,343.43,1384.0,3574.93
11,0,4,21,25,5,2012,30,525.08,4390.93,43.24,21.0,33.3,523.39,549.0,4051.86
11,0,3,27,4,7,2013,40,573.22,4048.81,74.31,16.0,14.8,402.99,527.0,3690.98
11,0,2,49,7,12,2011,17,1088.0,4684.81,43.34,6.0,33.3,436.66,1287.0,4657.85
11,0,0,7,11,2,2013,11,805.8,3175.43,55.82,5.0,31.5,453.64,690.0,2976.3
11,0,3,43,25,10,2012,40,838.2,5155.28,76.7,11.0,22.2,478.96,648.0,4757.63
11,0,1,44,1,11,2011,35,1281.93,5887.54,247.04,11.0,29.6,460.51,1065.0,5372.97
11,0,6,8,26,2,2012,19,378.1,3701.26,45.41,8.0,9.3,595.55,184.0,3473.36
11,0,3,22,30,5,2013,26,671.6,4192.59,69.06,16.0,37.0,360.32,721.0,4116.45
11,0,4,26,29,6,2012,22,615.5,4553.84,260.93,15.0,22.2,508.41,743.0,4176.16
11,0,2,41,9,10,2013,14,486.8,3721.49,79.03,11.0,11.1,581.06,431.0,3667.88
11,0,1,16,17,4,2012,3,1125.5,3084.66,31.25,7.0,25.9,392.91,1005.0,2825.15
11,0,1,21,22,5,2012,47,311.6,3565.81,40.99,11.0,16.7,490.47,331.0,3251.45
11,0,4,48,29,11,2013,10,797.01,3142.22,30.55,6.0,11.1,400.45,978.0,2777.26
9,1,0,1,2,1,2012,33,1122.48,4939.46,64.13,5.0,25.9,445.49,1009.0,4781.4
11,0,1,3,17,1,2012,21,810.5,5102.89,50.3,9.0,18.5,389.59,1058.0,4740.31
11,0,4,12,22,3,2013,47,1048.0,4071.61,69.25,7.0,20.4,462.63,829.0,3715.36
11,0,5,22,1,6,2013,24,300.28,4001.37,71.94,13.0,24.1,437.02,395.0,3779.6
11,0,1,24,12,6,2012,5,199.9,2668.59,37.13,10.0,18.5,576.25,141.0,2652.09
11,0,6,26,1,7,2012,23,210.15,3972.76,96.81,12.0,16.7,515.38,327.0,3649.5
11,0,2,4,23,1,2013,38,231.25,5869.78,66.23,3.0,14.8,448.75,295.0,5703.6
11,0,3,49,6,12,2012,42,1032.95,5370.74,57.44,6.0,25.9,440.31,1263.0,4816.89
11,0,2,45,9,11,2011,42,943.6,5176.06,50.82,10.0,18.5,434.5,867.0,4670.71
11,0,4,6,10,2,2012,36,98.87,5670.69,143.74,8.0,11.1,532.52,146.0,5519.64
11,0,6,29,22,7,2012,22,1014.5,3646.85,56.67,15.0,24.1,334.59,999.0,3229.38
11,0,0,33,12,8,2013,37,381.19,4264.29,72.1,17.0,18.5,466.67,376.0,3982.97
11,0,2,46,16,11,2011,32,447.1,5188.61,62.9,9.0,14.8,513.82,280.0,5165.37
11,0,0,29,15,7,2013,32,120.23,4440.06,70.17,22.0,9.3,449.28,107.0,4152.84
11,0,1,46,15,11,2011,13,511.95,3633.55,43.87,11.0,27.8,426.91,715.0,3330.11
11,0,4,26,29,6,2012,3,328.8,2824.56,40.02,12.0,20.4,501.62,400.0,2609.49
11,0,1,27,2,7,2013,43,674.52,3906.96,44.87,13.0,16.7,355.25,739.0,3701.16
11,0,1,21,22,5,2012,27,469.76,4480.41,46.44,12.0,16.7,555.8,355.0,4299.19
11,0,3,13,28,3,2013,29,800.0,5052.49,100.57,3.0,27.8,473.65,850.0,4658.06
11,0,3,5,31,1,2013,5,1418.2,3485.68,32.92,7.0,38.9,357.38,1201.0,2809.59
11,0,0,2,9,1,2012,38,276.77,5761.1,83.83,8.0,9.3,579.67,311.0,5364.76
14,1,2,52,26,12,2012,46,1194.4,3756.61,48.39,5.0,13.0,333.92,918.0,3295.77
11,0,6,24,17,6,2012,2,250.6,2844.83,42.89,10.0,16.7,578.33,213.0,2676.87
11,0,6,16,21,4,2013,8,1050.2,2897.26,30.92,8.0,24.1,427.87,669.0,2458.9
11,0,1,41,8,10,2013,40,171.5,5144.35,96.06,13.0,14.8,417.6,203.0,4783.93
9,1,1,1,1,1,2013,41,330.5,4297.0,87.11,6.0,11.1,450.09,300.0,4166.14
11,0,3,40,3,10,2013,22,635.7,4482.61,48.06,16.0,11.1,392.86,441.0,4477.44
11,0,0,52,23,12,2013,0,874.4,3538.0,53.95,2.0,13.0,378.26,809.0,3350.54
11,0,4,48,30,11,2012,5,114.08,3225.68,37.88,3.0,9.3,630.99,216.0,3233.49
11,0,0,4,23,1,2012,7,302.74,2984.48,47.79,5.0,5.6,572.01,259.0,2895.69
11,0,6,39,29,9,2013,7,604.5,2557.08,48.94,14.0,20.4,366.15,527.0,2305.71
11,0,3,13,28,3,2013,7,473.8,3351.19,52.0,-2.0,18.5,621.96,311.0,3209.72
11,0,0,8,18,2,2013,6,1255.9,3117.38,87.28,7.0,29.6,414.63,1079.0,2683.49
11,0,6,48,1,12,2013,43,34.17,4327.62,59.97,7.0,1.9,479.86,30.0,4154.82
11,0,0,26,24,6,2013,5,509.4,2475.63,45.27,9.0,11.1,490.14,398.0,2271.07
11,0,1,28,10,7,2012,25,288.6,4587.75,103.76,15.0,14.8,556.94,364.0,4345.81
11,0,2,29,18,7,2012,27,562.6,4408.11,103.22,18.0,25.9,499.3,586.0,4104.26
11,0,6,12,24,3,2013,39,1062.02,4708.05,118.35,1.0,29.6,480.86,891.0,4461.0
11,0,6,46,20,11,2011,23,240.26,4136.14,47.69,12.0,16.7,520.28,471.0,4010.48
11,0,2,15,11,4,2012,36,486.26,4812.73,64.81,11.0,24.1,490.5,599.0,4495.86
11,0,3,34,22,8,2013,13,71.2,2881.95,44.03,13.0,5.6,607.8,9.0,2961.91
11,0,0,34,19,8,2013,6,280.26,2361.81,34.11,11.0,7.4,525.41,285.0,2264.89
11,0,0,5,30,1,2012,43,793.24,5025.29,44.67,8.0,24.1,455.18,929.0,4464.02
11,0,6,40,7,10,2012,31,370.5,3918.26,66.75,12.0,27.8,510.5,515.0,3630.91
11,0,0,43,22,10,2012,40,90.84,5176.34,65.05,11.0,9.3,498.21,161.0,4890.54
11,0,3,6,9,2,2012,27,364.3,4976.35,77.7,9.0,18.5,547.08,279.0,4928.09
11,0,1,18,30,4,2013,1,279.4,3277.85,66.59,5.0,16.7,620.69,230.0,3036.39
11,0,2,26,26,6,2013,29,23.51,4426.74,65.69,17.0,5.6,499.92,52.0,4268.48
11,0,1,50,13,12,2011,20,993.6,5297.48,144.14,3.0,38.9,394.82,1307.0,4689.97
11,0,3,51,22,12,2011,10,829.14,3230.71,27.04,10.0,16.7,381.15,921.0,2833.09
11,0,0,36,3,9,2012,18,307.4,4104.72,61.98,13.0,7.4,535.7,198.0,4110.43
11,0,3,10,7,3,2013,41,904.6,5251.16,63.04,9.0,27.8,405.04,931.0,4838.18
11,0,5,15,14,4,2012,37,455.0,4165.37,62.53,9.0,27.8,572.73,417.0,3956.22
11,0,6,32,11,8,2013,40,547.45,3407.64,53.33,15.0,16.7,327.32,541.0,3159.43
11,0,1,44,1,11,2011,14,330.95,3661.02,46.25,4.0,9.3,596.22,402.0,3372.55
11,0,3,39,27,9,2012,3,436.8,2873.62,54.44,9.0,20.4,517.72,489.0,2688.8
11,0,5,12,24,3,2012,18,954.53,3922.85,44.53,11.0,29.6,329.42,1019.0,3524.92
11,0,6,44,3,11,2013,40,437.6,4479.58,91.84,6.0,18.5,446.26,210.0,4358.93
11,0,6,52,30,12,2012,23,1395.5,3963.04,50.34,8.0,24.1,271.56,1334.0,3537.89
8,1,0,19,7,5,2012,46,206.3,3418.57,59.02,9.0,24.1,559.27,283.0,3370.59
11,0,3,41,10,10,2013,17,458.5,4462.48,51.81,4.0,7.4,476.02,418.0,4289.77
11,0,1,9,26,2,2013,13,164.2,3758.88,49.8,1.0,14.8,610.51,91.0,3809.41
11,0,3,12,22,3,2012,17,517.0,4549.72,49.59,8.0,29.6,503.82,489.0,4317.89
11,0,4,3,20,1,2012,45,1376.98,4262.72,40.7,11.0,25.9,363.27,1341.0,3722.68
11,0,2,36,5,9,2012,43,7.82,4428.12,112.44,11.0,5.6,510.95,13.0,4224.97
11,0,6,26,1,7,2012,5,614.99,2632.78,47.71,9.0,13.0,418.78,561.0,2211.87
11,0,5,46,19,11,2011,33,130.0,4614.19,49.56,12.0,0.0,581.12,69.0,4749.57
11,0,6,46,20,11,2011,21,237.31,3937.56,45.68,11.0,11.1,557.35,427.0,3809.39
11,0,2,3,18,1,2012,2,898.44,3613.42,44.94,11.0,24.1,411.68,769.0,3185.04
11,0,4,48,2,12,2011,3,312.4,3485.55,43.32,3.0,13.0,613.15,337.0,3329.39
11,0,4,25,21,6,2013,23,159.0,4465.86,58.07,15.0,14.8,471.47,148.0,4350.72
11,0,1,11,13,3,2012,12,129.6,3282.76,46.25,6.0,9.3,597.19,16.0,3277.85
11,0,1,41,9,10,2012,29,71.98,4618.77,75.24,12.0,18.5,495.59,93.0,4482.17
11,0,1,42,15,10,2013,42,680.0,4664.99,63.33,12.0,24.1,322.24,933.0,4311.13
11,0,2,33,15,8,2012,31,1373.43,4401.92,89.73,14.0,57.4,302.03,1121.0,3547.77
11,0,2,7,15,2,2012,4,663.6,3328.66,30.42,7.0,31.5,401.14,861.0,2993.52
11,0,3,40,3,10,2013,4,996.6,2767.73,44.2,16.0,22.2,372.3,922.0,2497.59
11,0,5,41,12,10,2013,6,298.8,2646.4,48.5,9.0,16.7,415.84,376.0,2560.68
11,0,4,37,13,9,2013,13,63.6,3096.79,68.04,11.0,7.4,626.6,28.0,3150.73
11,0,3,29,19,7,2012,10,227.76,2602.85,39.02,11.0,7.4,672.88,246.0,2394.18
11,0,2,49,4,12,2013,26,430.15,4957.94,111.07,7.0,11.1,473.71,451.0,4640.92
11,0,3,28,11,7,2013,43,27.24,3739.16,48.96,16.0,9.3,560.79,23.0,3685.34
11,0,1,52,27,12,2011,5,472.8,3290.0,74.98,9.0,16.7,390.63,413.0,2747.26
11,0,5,39,29,9,2012,15,430.87,3111.63,50.23,8.0,13.0,520.97,565.0,2894.3
11,0,6,40,7,10,2012,47,627.9,3156.0,49.96,10.0,35.2,407.96,739.0,2829.79
11,0,4,33,17,8,2012,5,367.1,2693.82,72.24,15.0,11.1,448.15,328.0,2427.07
11,0,4,30,27,7,2012,29,571.7,4296.16,62.76,17.0,24.1,526.27,646.0,3874.69
11,0,6,2,15,1,2012,13,1019.3,3079.9,40.96,6.0,35.2,356.73,814.0,2689.51
11,0,3,3,19,1,2012,23,1115.4,5156.51,42.35,8.0,22.2,425.72,1187.0,4394.44
11,0,0,49,5,12,2011,13,1063.31,3514.78,41.76,3.0,20.4,415.88,969.0,3438.7
11,0,3,48,29,11,2012,12,40.84,3326.59,43.03,1.0,16.7,672.39,38.0,3502.38
11,0,3,3,17,1,2013,41,1381.93,5458.76,71.96,9.0,40.7,345.89,1465.0,4662.26
11,0,5,22,1,6,2013,28,310.9,3777.01,63.43,13.0,22.2,410.11,404.0,3571.0
11,0,0,47,19,11,2012,8,1516.6,2835.88,23.29,11.0,42.6,414.04,1104.0,2487.63
11,0,2,46,13,11,2013,6,369.57,2921.85,30.93,4.0,7.4,431.79,413.0,2838.03
11,0,0,2,7,1,2013,46,918.53,4094.74,55.35,11.0,31.5,432.82,968.0,3719.65
11,0,3,38,19,9,2013,31,1184.61,4496.95,75.2,16.0,31.5,329.13,1195.0,3939.78
11,0,3,49,8,12,2011,1,1167.6,3983.04,42.93,8.0,27.8,436.64,1106.0,3463.16
11,0,6,6,12,2,2012,17,9.4,3369.32,53.56,7.0,7.4,616.15,18.0,3175.72
11,0,5,1,5,1,2013,19,1175.8,3748.11,38.2,10.0,29.6,342.55,1162.0,3439.03
11,0,1,43,22,10,2013,20,400.8,4634.2,51.46,14.0,13.0,410.18,487.0,4434.85
11,0,6,11,17,3,2013,20,445.99,4100.79,55.56,5.0,16.7,489.57,554.0,3817.23
11,0,2,44,31,10,2012,40,70.88,5121.68,71.13,3.0,1.9,473.13,67.0,4724.79
11,0,5,39,28,9,2013,1,410.5,3100.34,54.55,15.0,22.2,417.87,463.0,2911.36
11,0,3,36,6,9,2012,2,50.39,2942.72,40.64,10.0,3.7,680.45,89.0,2701.37
11,0,5,38,22,9,2012,38,131.72,4129.16,56.4,11.0,13.0,456.9,220.0,3926.85
11,0,0,28,8,7,2013,42,20.61,3754.75,49.53,21.0,5.6,546.05,36.0,3758.14
